"clusterID_seq","window_type","watershed","year","window_length","catchment_km2","riparian_area_m2","riparian_area_m2_0","riparian_area_m2_10","riparian_area_m2_20","riparian_area_m2_30","TO","p_window","f_window","beav_count_all","beav_count_conf","anthro_count","isAnthro","Nhat","t","SWA","VA_0","VA_10","VA_20","VA_30","NDVI_0","NDVI_10","NDVI_20","NDVI_30","NDVI_sd_0","NDVI_sd_10","NDVI_sd_20","NDVI_sd_30","containsNull"
1,"dammed","LRB",2021,410,947.465,4812.46261997032,4822.0724680863,13674.385877362,22222.188954189,30681.725704067,36.0499511529645,0.915531620012623,0.0251023308579356,2,1,0,0,2.24077172298849,"5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"dammed","LRB",2021,410,947.465,4812.46261997032,4822.0724680863,13674.385877362,22222.188954189,30681.725704067,36.0499511529645,0.915531620012623,0.0251023308579356,2,1,0,0,2.24077172298849,"6",0,4808.49366009282,13497.1748012468,21435.9727281757,28575.4053109861,0.385895893959425,0.381872533038183,0.383605154344304,0.388611682424561,0.0568998697301746,0.0476144805491497,0.0351983969734731,0.0271851079806666,0
1,"dammed","LRB",2021,410,947.465,4812.46261997032,4822.0724680863,13674.385877362,22222.188954189,30681.725704067,36.0499511529645,0.915531620012623,0.0251023308579356,2,1,0,0,2.24077172298849,"7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"dammed","LRB",2021,410,947.465,4812.46261997032,4822.0724680863,13674.385877362,22222.188954189,30681.725704067,36.0499511529645,0.915531620012623,0.0251023308579356,2,1,0,0,2.24077172298849,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"undammed","LRB",2021,410,892.65967,5927.42814014014,5932.756489308,14478.733189712,22821.42681705,30921.20938326,35.1143693299248,0.912921306643313,0.0244084581436366,0,0,0,0,0,"5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"undammed","LRB",2021,410,892.65967,5927.42814014014,5932.756489308,14478.733189712,22821.42681705,30921.20938326,35.1143693299248,0.912921306643313,0.0244084581436366,0,0,0,0,0,"6",354.930530879077,4567.60515971464,11044.9031491448,16164.8420163921,19076.5164905623,0.344834910918988,0.335410997362347,0.320862344608344,0.313289029747866,0.0307712258201282,0.0356071464100266,0.0360948351872553,0.0364187283768109,0
1,"undammed","LRB",2021,410,892.65967,5927.42814014014,5932.756489308,14478.733189712,22821.42681705,30921.20938326,35.1143693299248,0.912921306643313,0.0244084581436366,0,0,0,0,0,"7",739.401778037174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"undammed","LRB",2021,410,892.65967,5927.42814014014,5932.756489308,14478.733189712,22821.42681705,30921.20938326,35.1143693299248,0.912921306643313,0.0244084581436366,0,0,0,0,0,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"dammed","LRB",2021,760,893.6354,16636.3322378229,16681.450807892,35232.529200713,52044.120312885,68092.154169806,40.0861234422664,0.919364920702914,0.0246421885858802,5,5,0,0,5.57594022063436,"5",2052.77114665251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"dammed","LRB",2021,760,893.6354,16636.3322378229,16681.450807892,35232.529200713,52044.120312885,68092.154169806,40.0861234422664,0.919364920702914,0.0246421885858802,5,5,0,0,5.57594022063436,"6",2100.72659345047,13886.5628964892,31681.8107743506,48145.5023964377,63577.4646856869,0.389317752441413,0.383435287402697,0.384305746647864,0.388730894739065,0.0483549302209153,0.0464799923441242,0.0542235127086255,0.0668504863081027,0
2,"dammed","LRB",2021,760,893.6354,16636.3322378229,16681.450807892,35232.529200713,52044.120312885,68092.154169806,40.0861234422664,0.919364920702914,0.0246421885858802,5,5,0,0,5.57594022063436,"7",2296.89260127918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"dammed","LRB",2021,760,893.6354,16636.3322378229,16681.450807892,35232.529200713,52044.120312885,68092.154169806,40.0861234422664,0.919364920702914,0.0246421885858802,5,5,0,0,5.57594022063436,"8",2316.14708841992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"undammed","LRB",2021,760,888.8528,26823.9915099088,26849.352156495,46649.90664195,62478.10079059,76550.092919707,55.3881294454373,0.914226376416203,0.0227876399480844,0,0,0,0,0,"5",8555.64974453846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"undammed","LRB",2021,760,888.8528,26823.9915099088,26849.352156495,46649.90664195,62478.10079059,76550.092919707,55.3881294454373,0.914226376416203,0.0227876399480844,0,0,0,0,0,"6",15390.3996137885,290.618819472369,691.228016901951,869.769294379739,928.414631622913,0.175092048470347,0.179683642099977,0.179874008877598,0.180075419514632,0.0103146042356458,0.0109416070654356,0.0104938791468741,0.0101115356462428,0
2,"undammed","LRB",2021,760,888.8528,26823.9915099088,26849.352156495,46649.90664195,62478.10079059,76550.092919707,55.3881294454373,0.914226376416203,0.0227876399480844,0,0,0,0,0,"7",13985.2925831584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"undammed","LRB",2021,760,888.8528,26823.9915099088,26849.352156495,46649.90664195,62478.10079059,76550.092919707,55.3881294454373,0.914226376416203,0.0227876399480844,0,0,0,0,0,"8",9051.45021107664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5,"dammed","LRB",2021,250,786.7853,4838.91521929204,4846.344131434,10551.111745337,15872.62606108,21147.982825997,45.6497127038119,0.914442272599282,0.0251221847010199,1,1,0,0,1.1217433876383,"5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5,"dammed","LRB",2021,250,786.7853,4838.91521929204,4846.344131434,10551.111745337,15872.62606108,21147.982825997,45.6497127038119,0.914442272599282,0.0251221847010199,1,1,0,0,1.1217433876383,"6",0,4479.46177152746,9664.52075365852,13901.7429597742,17238.8515667186,0.313432298834026,0.312353245843155,0.308741247211377,0.308144341239719,0.0283829871596438,0.0276116133122466,0.0293826200765156,0.0351944703143176,0
5,"dammed","LRB",2021,250,786.7853,4838.91521929204,4846.344131434,10551.111745337,15872.62606108,21147.982825997,45.6497127038119,0.914442272599282,0.0251221847010199,1,1,0,0,1.1217433876383,"7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5,"dammed","LRB",2021,250,786.7853,4838.91521929204,4846.344131434,10551.111745337,15872.62606108,21147.982825997,45.6497127038119,0.914442272599282,0.0251221847010199,1,1,0,0,1.1217433876383,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5,"undammed","LRB",2021,250,786.7853,5594.94068163261,5576.86642112,12191.054347227,18181.477884695,23840.801002794,48.3283075342649,0.915650236296287,0.0222749916032598,0,0,0,0,0,"5",239.665345969387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5,"undammed","LRB",2021,250,786.7853,5594.94068163261,5576.86642112,12191.054347227,18181.477884695,23840.801002794,48.3283075342649,0.915650236296287,0.0222749916032598,0,0,0,0,0,"6",73.9749042651233,5270.57749451282,11341.1453937007,15919.4279514088,19390.031018216,0.304086819780433,0.292899500240757,0.282787551955117,0.276178764253097,0.0330360115827878,0.0319974438946721,0.0312333488822549,0.0286029064958028,0
5,"undammed","LRB",2021,250,786.7853,5594.94068163261,5576.86642112,12191.054347227,18181.477884695,23840.801002794,48.3283075342649,0.915650236296287,0.0222749916032598,0,0,0,0,0,"7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5,"undammed","LRB",2021,250,786.7853,5594.94068163261,5576.86642112,12191.054347227,18181.477884695,23840.801002794,48.3283075342649,0.915650236296287,0.0222749916032598,0,0,0,0,0,"8",0.0365048113991232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
6,"dammed","LRB",2021,250,786.76245,4697.68269045651,4704.48872371,10215.88389071,15387.41825022,20495.044865412,45.3475993951102,0.917747855684245,0.0284999377026502,1,0,0,0,1.12158912259841,"5",1090.66103292563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
6,"dammed","LRB",2021,250,786.76245,4697.68269045651,4704.48872371,10215.88389071,15387.41825022,20495.044865412,45.3475993951102,0.917747855684245,0.0284999377026502,1,0,0,0,1.12158912259841,"6",446.877524456323,3079.04919969147,6854.05994283639,9978.99120549221,12636.1167790432,0.293403475764502,0.304545035740759,0.304999013899719,0.302056028144003,0.0275875046389195,0.0278054983806239,0.0359071603213937,0.0352418778442713,0
6,"dammed","LRB",2021,250,786.76245,4697.68269045651,4704.48872371,10215.88389071,15387.41825022,20495.044865412,45.3475993951102,0.917747855684245,0.0284999377026502,1,0,0,0,1.12158912259841,"7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
