"clusterID_seq","window_type","watershed","year","window_length","catchment_km2","riparian_area_m2","TO","p_window","f_window","beav_count_all","beav_count_conf","anthro_count","isAnthro","Nhat","t","SWA","VA_0","VA_10","VA_20","VA_30","NDVI_0","NDVI_10","NDVI_20","NDVI_30","NDVI_sd_0","NDVI_sd_10","NDVI_sd_20","NDVI_sd_30","containsNull"
1,"dammed","LBV",2019,250,5394.0005,3343.63279524446,35.8606519704813,0.897819190532943,0.0210560495858753,1,1,0,0,1.13776688416397,"5",138.860984446021,3087.73750765931,8443.73887370988,13808.3357601689,18664.9952690872,0.525814495273624,0.53876369490641,0.534909445148047,0.517185307936953,0.0431087699105338,0.0564919270672898,0.0447831925142741,0.0367037485682704,0
1,"dammed","LBV",2019,250,5394.0005,3343.63279524446,35.8606519704813,0.897819190532943,0.0210560495858753,1,1,0,0,1.13776688416397,"6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"dammed","LBV",2019,250,5394.0005,3343.63279524446,35.8606519704813,0.897819190532943,0.0210560495858753,1,1,0,0,1.13776688416397,"7",151.834429816405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"dammed","LBV",2019,250,5394.0005,3343.63279524446,35.8606519704813,0.897819190532943,0.0210560495858753,1,1,0,0,1.13776688416397,"8",2175.23330175923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"undammed","LBV",2019,250,5393.898,3976.71858200431,47.3343909895059,0.902459290891044,0.021732925567915,0,0,0,0,0,"5",634.236759387044,2508.97302132401,7718.12383943446,13015.06345158,17499.5589648378,0.513307714372218,0.526420701786139,0.512628827883463,0.497555155451027,0.0576725539054447,0.0730145590766672,0.0726145579172944,0.0697038793314626,0
1,"undammed","LBV",2019,250,5393.898,3976.71858200431,47.3343909895059,0.902459290891044,0.021732925567915,0,0,0,0,0,"6",601.719767441235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"undammed","LBV",2019,250,5393.898,3976.71858200431,47.3343909895059,0.902459290891044,0.021732925567915,0,0,0,0,0,"7",970.39971874368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"undammed","LBV",2019,250,5393.898,3976.71858200431,47.3343909895059,0.902459290891044,0.021732925567915,0,0,0,0,0,"8",2383.91996053387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"dammed","LBV",2019,250,4130.256,24791.5659303963,70.670492391953,0.897536210124207,0.0196218626621697,1,1,0,0,1.13646065152195,"5",6060.1931474314,18792.7376185398,24406.2862836352,29622.2423543893,34654.761987185,0.46088679455153,0.450479975516226,0.443291082853161,0.438623517518438,0.0521179068180151,0.044848718205723,0.0404203194419708,0.039433500311355,0
2,"dammed","LBV",2019,250,4130.256,24791.5659303963,70.670492391953,0.897536210124207,0.0196218626621697,1,1,0,0,1.13646065152195,"6",5891.73124168691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"dammed","LBV",2019,250,4130.256,24791.5659303963,70.670492391953,0.897536210124207,0.0196218626621697,1,1,0,0,1.13646065152195,"7",6333.06990555805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"dammed","LBV",2019,250,4130.256,24791.5659303963,70.670492391953,0.897536210124207,0.0196218626621697,1,1,0,0,1.13646065152195,"8",8200.361064557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"undammed","LBV",2019,250,4130.256,6551.5365976654,63.8091798607626,0.906164233084721,0.0235736675404637,0,0,0,0,0,"5",2257.75513267657,3246.50648588293,7324.09207042619,12190.0780727611,17050.8595915551,0.643567366381048,0.60307362413334,0.562118473051865,0.535312219492268,0.0306509147636369,0.0479668623394364,0.0430213122085116,0.0405466536557691,0
2,"undammed","LBV",2019,250,4130.256,6551.5365976654,63.8091798607626,0.906164233084721,0.0235736675404637,0,0,0,0,0,"6",3123.62772356576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"undammed","LBV",2019,250,4130.256,6551.5365976654,63.8091798607626,0.906164233084721,0.0235736675404637,0,0,0,0,0,"7",2510.11376285249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"undammed","LBV",2019,250,4130.256,6551.5365976654,63.8091798607626,0.906164233084721,0.0235736675404637,0,0,0,0,0,"8",4168.54721064638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
