"clusterID_seq","window_type","watershed","year","window_length","catchment_km2","riparian_area_m2","riparian_area_m2_0","riparian_area_m2_10","riparian_area_m2_20","riparian_area_m2_30","TO","p_window","f_window","beav_count_all","beav_count_conf","anthro_count","isAnthro","Nhat","t","SWA","VA_0","VA_10","VA_20","VA_30","NDVI_0","NDVI_10","NDVI_20","NDVI_30","NDVI_sd_0","NDVI_sd_10","NDVI_sd_20","NDVI_sd_30","containsNull"
1,"dammed","LT",2019,250,290.70767,3523.05217695236,3531.9447086588,8567.807038195,13351.53888949,18044.860041625,33.0186654123906,0.902264387020676,0.0255941103172698,1,0,0,0,1.13743420395947,"5",140.105902895507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"dammed","LT",2019,250,290.70767,3523.05217695236,3531.9447086588,8567.807038195,13351.53888949,18044.860041625,33.0186654123906,0.902264387020676,0.0255941103172698,1,0,0,0,1.13743420395947,"6",54.3290435655444,3074.50054761101,7235.96122654934,11246.7984078501,14543.6855811923,0.32573503716064,0.316196004380838,0.296936581725,0.286910820433503,0.055571228353755,0.0416633660655651,0.0444527128354835,0.0413412155543826,0
1,"dammed","LT",2019,250,290.70767,3523.05217695236,3531.9447086588,8567.807038195,13351.53888949,18044.860041625,33.0186654123906,0.902264387020676,0.0255941103172698,1,0,0,0,1.13743420395947,"7",182.368143037955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"dammed","LT",2019,250,290.70767,3523.05217695236,3531.9447086588,8567.807038195,13351.53888949,18044.860041625,33.0186654123906,0.902264387020676,0.0255941103172698,1,0,0,0,1.13743420395947,"8",218.714118397937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"undammed","LT",2019,250,273.8496,13712.2989991345,13722.078584512,20313.091257725,26064.951439596,31031.713603264,47.6715153312319,0.896810647395232,0.0197963852099926,0,0,0,0,0,"5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"undammed","LT",2019,250,273.8496,13712.2989991345,13722.078584512,20313.091257725,26064.951439596,31031.713603264,47.6715153312319,0.896810647395232,0.0197963852099926,0,0,0,0,0,"6",0,13741.8887104109,18441.8331847845,20518.6715867585,22405.2752696916,0.369131156915513,0.338529620723852,0.327793081684223,0.322245983872962,0.0369100104838679,0.0347277265116759,0.0354525146802767,0.0372338569333093,0
1,"undammed","LT",2019,250,273.8496,13712.2989991345,13722.078584512,20313.091257725,26064.951439596,31031.713603264,47.6715153312319,0.896810647395232,0.0197963852099926,0,0,0,0,0,"7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"undammed","LT",2019,250,273.8496,13712.2989991345,13722.078584512,20313.091257725,26064.951439596,31031.713603264,47.6715153312319,0.896810647395232,0.0197963852099926,0,0,0,0,0,"8",427.179418500732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12,"dammed","LT",2019,350,270.03973,11689.2381598949,11678.050549511,18882.701312699,25600.734346453,31942.092043575,50.0386724748831,0.915782919505138,0.0274458669679441,2,0,0,0,2.24555487642542,"5",1131.88091394551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12,"dammed","LT",2019,350,270.03973,11689.2381598949,11678.050549511,18882.701312699,25600.734346453,31942.092043575,50.0386724748831,0.915782919505138,0.0274458669679441,2,0,0,0,2.24555487642542,"6",1092.35624223924,9699.39642992207,14576.0092764761,17615.9413335164,19662.0033064001,0.394875987228426,0.368023049605974,0.353913757932437,0.34647880494609,0.0587214042002748,0.0583083763995469,0.0600136790337857,0.0618511410827131,0
12,"dammed","LT",2019,350,270.03973,11689.2381598949,11678.050549511,18882.701312699,25600.734346453,31942.092043575,50.0386724748831,0.915782919505138,0.0274458669679441,2,0,0,0,2.24555487642542,"7",971.133001999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12,"dammed","LT",2019,350,270.03973,11689.2381598949,11678.050549511,18882.701312699,25600.734346453,31942.092043575,50.0386724748831,0.915782919505138,0.0274458669679441,2,0,0,0,2.24555487642542,"8",1812.74973596101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
