"clusterID_seq","window_type","watershed","year","window_length","catchment_km2","riparian_area_m2","TO","p_window","f_window","beav_count_all","beav_count_conf","anthro_count","isAnthro","Nhat","t","SWA","VA","NDVI","NDVI_sd","containsNull"
1,"dammed","WC",2021,670,1398.5416,9654.36658020504,39.8605999747746,0.933157620981665,0.0305729029041778,6,1,0,0,6.63255848673026,"5",459.284872095491,49249.6167271932,0.519419207301398,0.0517828520621822,0
1,"dammed","WC",2021,670,1398.5416,9654.36658020504,39.8605999747746,0.933157620981665,0.0305729029041778,6,1,0,0,6.63255848673026,"6",1187.44290150147,46599.3550041049,0.446543933754824,0.0511145746509824,0
1,"dammed","WC",2021,670,1398.5416,9654.36658020504,39.8605999747746,0.933157620981665,0.0305729029041778,6,1,0,0,6.63255848673026,"7",1087.07327262233,44075.4874509624,0.438414001459647,0.0480652288445399,0
1,"dammed","WC",2021,670,1398.5416,9654.36658020504,39.8605999747746,0.933157620981665,0.0305729029041778,6,1,0,0,6.63255848673026,"8",566.710878293654,40066.8245183309,0.355187802204982,0.0321110069865644,0
1,"undammed","WC",2021,670,1393.9535,7179.13856200501,35.2926154798217,0.911954341805592,0.0249874301618653,0,0,0,0,0,"5",NA,NA,NA,NA,1
1,"undammed","WC",2021,670,1393.9535,7179.13856200501,35.2926154798217,0.911954341805592,0.0249874301618653,0,0,0,0,0,"6",6.48368789261463,23113.9530145084,0.290807923034716,0.026558199318641,0
1,"undammed","WC",2021,670,1393.9535,7179.13856200501,35.2926154798217,0.911954341805592,0.0249874301618653,0,0,0,0,0,"7",581.8207236491,21921.4194884356,0.293950037986864,0.0208319320322937,0
1,"undammed","WC",2021,670,1393.9535,7179.13856200501,35.2926154798217,0.911954341805592,0.0249874301618653,0,0,0,0,0,"8",653.939326187676,25707.4087004418,0.29147659519213,0.0232761557343981,0
20,"dammed","WC",2021,250,1383.2839,2272.96730012447,31.8435978086695,0.907339422190314,0.0363099006253583,1,0,0,0,1.14364917815794,"5",0,8583.82207644593,0.377610279621782,0.0284562747540469,0
20,"dammed","WC",2021,250,1383.2839,2272.96730012447,31.8435978086695,0.907339422190314,0.0363099006253583,1,0,0,0,1.14364917815794,"6",0,9146.67357889811,0.312525518508447,0.0240303228044826,0
20,"dammed","WC",2021,250,1383.2839,2272.96730012447,31.8435978086695,0.907339422190314,0.0363099006253583,1,0,0,0,1.14364917815794,"7",170.951345600334,9947.86911312926,0.317710360063996,0.0239860404022151,0
20,"dammed","WC",2021,250,1383.2839,2272.96730012447,31.8435978086695,0.907339422190314,0.0363099006253583,1,0,0,0,1.14364917815794,"8",204.356665551429,10618.8992834951,0.316900047069876,0.019983675946513,0
20,"undammed","WC",2021,250,1390.4657,2815.84714768454,36.7053562134825,0.880328801858218,0.0398527619227113,0,0,0,0,0,"5",NA,NA,NA,NA,1
20,"undammed","WC",2021,250,1390.4657,2815.84714768454,36.7053562134825,0.880328801858218,0.0398527619227113,0,0,0,0,0,"6",0,10061.1870673685,0.295686862867852,0.0319299617931716,0
20,"undammed","WC",2021,250,1390.4657,2815.84714768454,36.7053562134825,0.880328801858218,0.0398527619227113,0,0,0,0,0,"7",369.912933686434,12194.6183663462,0.317890495546857,0.0568337407718662,0
20,"undammed","WC",2021,250,1390.4657,2815.84714768454,36.7053562134825,0.880328801858218,0.0398527619227113,0,0,0,0,0,"8",197.678327621666,12268.9850722668,0.318903012370004,0.0393045531325246,0
21,"dammed","WC",2021,380,1383.0946,3917.74361691624,35.4440680521973,0.919534262684166,0.0315013719137506,2,1,0,0,2.24575859098972,"5",73.1323030109499,11720.0797488343,0.340953768190322,0.0622329650397825,0
21,"dammed","WC",2021,380,1383.0946,3917.74361691624,35.4440680521973,0.919534262684166,0.0315013719137506,2,1,0,0,2.24575859098972,"6",140.598257667177,9943.98415452546,0.307719112953447,0.0393626997911782,0
21,"dammed","WC",2021,380,1383.0946,3917.74361691624,35.4440680521973,0.919534262684166,0.0315013719137506,2,1,0,0,2.24575859098972,"7",1135.31012247661,8878.73567510867,0.301612151754945,0.0284370558312798,0
21,"dammed","WC",2021,380,1383.0946,3917.74361691624,35.4440680521973,0.919534262684166,0.0315013719137506,2,1,0,0,2.24575859098972,"8",1286.9426334914,10799.1348195693,0.307658259189308,0.0535208823044739,0
21,"undammed","WC",2021,380,1371.406,4434.56485708058,39.5038230999689,0.918854038338735,0.0244528312710552,0,0,0,0,0,"5",323.623239414365,8431.51116790771,0.292616557680297,0.0511338426733637,0
21,"undammed","WC",2021,380,1371.406,4434.56485708058,39.5038230999689,0.918854038338735,0.0244528312710552,0,0,0,0,0,"6",735.343904008585,6573.06245443307,0.247016874312843,0.0276958276802719,0
21,"undammed","WC",2021,380,1371.406,4434.56485708058,39.5038230999689,0.918854038338735,0.0244528312710552,0,0,0,0,0,"7",2915.98161080819,5995.30237543443,0.24391776388552,0.0284930906221835,0
21,"undammed","WC",2021,380,1371.406,4434.56485708058,39.5038230999689,0.918854038338735,0.0244528312710552,0,0,0,0,0,"8",2493.55995504365,8952.10787215887,0.24201040150324,0.0296441243419901,0
32,"dammed","WC",2021,500,1366.3674,5746.10386916995,35.8570431263635,0.920294856112786,0.0250943347698941,3,3,0,0,3.34373357484947,"5",0,17194.7691982194,0.358694362525047,0.0447430422164279,0
32,"dammed","WC",2021,500,1366.3674,5746.10386916995,35.8570431263635,0.920294856112786,0.0250943347698941,3,3,0,0,3.34373357484947,"6",266.541250016175,18060.5828359267,0.278306327367011,0.0300873188864252,0
32,"dammed","WC",2021,500,1366.3674,5746.10386916995,35.8570431263635,0.920294856112786,0.0250943347698941,3,3,0,0,3.34373357484947,"7",359.462052787519,18637.8746920118,0.305280776229577,0.0451908735217765,0
32,"dammed","WC",2021,500,1366.3674,5746.10386916995,35.8570431263635,0.920294856112786,0.0250943347698941,3,3,0,0,3.34373357484947,"8",6.26567739014532,21041.4487842036,0.31217118425363,0.0502646262876503,0
32,"undammed","WC",2021,500,1367.481,5996.40273761749,38.6995492966154,0.921087586523181,0.027542309438308,1,0,0,0,1.11642192126493,"5",0,15440.251912016,0.340845706930404,0.0388538818027334,0
32,"undammed","WC",2021,500,1367.481,5996.40273761749,38.6995492966154,0.921087586523181,0.027542309438308,1,0,0,0,1.11642192126493,"6",86.8945661577524,15731.8834409527,0.259815845224882,0.0299011953230852,0
32,"undammed","WC",2021,500,1367.481,5996.40273761749,38.6995492966154,0.921087586523181,0.027542309438308,1,0,0,0,1.11642192126493,"7",407.591090538922,14155.2135925891,0.292492526088242,0.0308852137950038,0
32,"undammed","WC",2021,500,1367.481,5996.40273761749,38.6995492966154,0.921087586523181,0.027542309438308,1,0,0,0,1.11642192126493,"8",296.090042877197,16841.5547317206,0.283502801274017,0.0278077434094082,0
33,"dammed","WC",2021,250,1366.2527,3543.79305143654,43.8678763709835,0.91427871743217,0.0256768333559908,1,1,0,0,1.12258274027374,"5",0,8531.57012134627,0.381786356344463,0.0508046750785547,0
33,"dammed","WC",2021,250,1366.2527,3543.79305143654,43.8678763709835,0.91427871743217,0.0256768333559908,1,1,0,0,1.12258274027374,"6",863.370940673585,6285.46550358791,0.332390563862957,0.0471333490810056,0
33,"dammed","WC",2021,250,1366.2527,3543.79305143654,43.8678763709835,0.91427871743217,0.0256768333559908,1,1,0,0,1.12258274027374,"7",1739.73542892676,5326.06225974887,0.361185474972887,0.0634903723463779,0
33,"dammed","WC",2021,250,1366.2527,3543.79305143654,43.8678763709835,0.91427871743217,0.0256768333559908,1,1,0,0,1.12258274027374,"8",1151.34580447767,6128.2198698156,0.354871278895232,0.0488090489349422,0
33,"undammed","WC",2021,250,1362.3954,3334.7017005235,38.0191308320224,0.914582578212205,0.022679610609337,0,0,0,0,0,"5",0,5779.18492285037,0.308166079944895,0.0482921054126453,0
33,"undammed","WC",2021,250,1362.3954,3334.7017005235,38.0191308320224,0.914582578212205,0.022679610609337,0,0,0,0,0,"6",1209.26397178898,4842.19256678563,0.262392213148046,0.0276457875769482,0
33,"undammed","WC",2021,250,1362.3954,3334.7017005235,38.0191308320224,0.914582578212205,0.022679610609337,0,0,0,0,0,"7",1541.35957926816,5734.10051993576,0.287836086378749,0.0296253190425595,0
33,"undammed","WC",2021,250,1362.3954,3334.7017005235,38.0191308320224,0.914582578212205,0.022679610609337,0,0,0,0,0,"8",1179.41368804913,7127.39520535937,0.292058800645828,0.0375548966095241,0
43,"dammed","WC",2021,670,1357.9056,8777.09708796442,38.4266605879424,0.923208092584383,0.028249253796157,3,1,0,0,3.34400385318608,"5",68.282956581256,18379.9981609569,0.294732261422509,0.0362081822220711,0
43,"dammed","WC",2021,670,1357.9056,8777.09708796442,38.4266605879424,0.923208092584383,0.028249253796157,3,1,0,0,3.34400385318608,"6",2374.1715077877,12735.8440191232,0.253596801955048,0.0283318899629984,0
43,"dammed","WC",2021,670,1357.9056,8777.09708796442,38.4266605879424,0.923208092584383,0.028249253796157,3,1,0,0,3.34400385318608,"7",2938.29863380638,13703.9702062869,0.262146553044126,0.0375906349633139,0
43,"dammed","WC",2021,670,1357.9056,8777.09708796442,38.4266605879424,0.923208092584383,0.028249253796157,3,1,0,0,3.34400385318608,"8",2521.40659927808,22657.2576186535,0.276904185527596,0.0451676363995278,0
43,"undammed","WC",2021,670,1356.4357,8755.85404407978,40.0256062353475,0.918224864531242,0.0236519361020781,1,1,0,0,1.11544017320593,"5",0,13168.6088619756,0.281307221383075,0.0435153543341754,0
43,"undammed","WC",2021,670,1356.4357,8755.85404407978,40.0256062353475,0.918224864531242,0.0236519361020781,1,1,0,0,1.11544017320593,"6",2004.54395038567,5974.96665048038,0.233086288779526,0.0253602927705799,0
43,"undammed","WC",2021,670,1356.4357,8755.85404407978,40.0256062353475,0.918224864531242,0.0236519361020781,1,1,0,0,1.11544017320593,"7",2664.83646088558,7616.59473802155,0.239098626956426,0.0287127565318723,0
43,"undammed","WC",2021,670,1356.4357,8755.85404407978,40.0256062353475,0.918224864531242,0.0236519361020781,1,1,0,0,1.11544017320593,"8",2169.00364528474,17995.1228968302,0.263413458683981,0.0319530826356155,0
45,"dammed","WC",2021,250,1356.5161,4245.89047783613,45.8129974393637,0.928304632459126,0.0261590134320649,1,1,0,0,1.10616887259042,"5",80.4870987885138,8531.90416083242,0.379310626603227,0.0794389203965573,0
45,"dammed","WC",2021,250,1356.5161,4245.89047783613,45.8129974393637,0.928304632459126,0.0261590134320649,1,1,0,0,1.10616887259042,"6",1433.87069785478,7872.50932539398,0.321323334169093,0.0804064532341143,0
45,"dammed","WC",2021,250,1356.5161,4245.89047783613,45.8129974393637,0.928304632459126,0.0261590134320649,1,1,0,0,1.10616887259042,"7",1358.61629403479,8418.37091746611,0.327041812791303,0.0837698484698375,0
45,"dammed","WC",2021,250,1356.5161,4245.89047783613,45.8129974393637,0.928304632459126,0.0261590134320649,1,1,0,0,1.10616887259042,"8",1445.58251621513,10114.4218105241,0.349037760645186,0.0871646319721478,0
45,"undammed","WC",2021,250,1349.3562,3463.5741956532,39.725483099152,0.921962537563628,0.023910427058567,0,0,0,0,0,"5",0,4104.99727205763,0.26591424382793,0.0256694931439057,0
45,"undammed","WC",2021,250,1349.3562,3463.5741956532,39.725483099152,0.921962537563628,0.023910427058567,0,0,0,0,0,"6",2018.36933935811,1452.67911682129,0.213727634953957,0.00764163974983864,0
45,"undammed","WC",2021,250,1349.3562,3463.5741956532,39.725483099152,0.921962537563628,0.023910427058567,0,0,0,0,0,"7",2150.8725054818,3342.99067071653,0.229141505444613,0.0181766621436987,0
45,"undammed","WC",2021,250,1349.3562,3463.5741956532,39.725483099152,0.921962537563628,0.023910427058567,0,0,0,0,0,"8",2371.44070714198,6262.76216765759,0.265906396012347,0.0262436037992898,0
48,"dammed","WC",2021,400,1346.1456,5153.29959687591,37.431200130953,0.916141743808679,0.0259936317057411,3,2,0,0,3.36199285536422,"5",0,11252.0182981603,0.273555671133868,0.0475450810060374,0
48,"dammed","WC",2021,400,1346.1456,5153.29959687591,37.431200130953,0.916141743808679,0.0259936317057411,3,2,0,0,3.36199285536422,"6",3036.50463688818,4144.03946204092,0.23604434274784,0.0333231788881637,0
48,"dammed","WC",2021,400,1346.1456,5153.29959687591,37.431200130953,0.916141743808679,0.0259936317057411,3,2,0,0,3.36199285536422,"7",2019.32143030751,6672.36949241489,0.246419540556885,0.0367758030547578,0
48,"dammed","WC",2021,400,1346.1456,5153.29959687591,37.431200130953,0.916141743808679,0.0259936317057411,3,2,0,0,3.36199285536422,"8",1082.37696953124,11314.427066429,0.270405338991079,0.048656772248458,0
48,"undammed","WC",2021,260,1346.2261,3034.99441188574,33.1582674024467,0.912520472222979,0.0220213058500268,0,0,0,0,0,"5",0,2287.24198784922,0.238481511542527,0.0283342531807351,0
48,"undammed","WC",2021,260,1346.2261,3034.99441188574,33.1582674024467,0.912520472222979,0.0220213058500268,0,0,0,0,0,"6",1218.02686809138,400.439706241383,0.21255233674426,0.00345108979644639,0
48,"undammed","WC",2021,260,1346.2261,3034.99441188574,33.1582674024467,0.912520472222979,0.0220213058500268,0,0,0,0,0,"7",1050.63813009917,1239.0728895898,0.206326098093307,0.0123779059969596,0
48,"undammed","WC",2021,260,1346.2261,3034.99441188574,33.1582674024467,0.912520472222979,0.0220213058500268,0,0,0,0,0,"8",872.02151903475,8098.92297698376,0.234259305997884,0.0201903636163774,0
49,"dammed","WC",2021,250,1344.6349,3242.65272402763,36.5439913886464,0.921497787618142,0.0246354992832664,1,0,0,0,1.11259923789509,"5",0,9363.73914902631,0.278512340236833,0.0285153973041262,0
49,"dammed","WC",2021,250,1344.6349,3242.65272402763,36.5439913886464,0.921497787618142,0.0246354992832664,1,0,0,0,1.11259923789509,"6",1119.4441879401,4131.11550269033,0.231603318118488,0.0149536315505348,0
49,"dammed","WC",2021,250,1344.6349,3242.65272402763,36.5439913886464,0.921497787618142,0.0246354992832664,1,0,0,0,1.11259923789509,"7",1367.1724188994,4181.47378507128,0.239861706864083,0.0199914603235039,0
49,"dammed","WC",2021,250,1344.6349,3242.65272402763,36.5439913886464,0.921497787618142,0.0246354992832664,1,0,0,0,1.11259923789509,"8",566.132387457408,9604.21618113798,0.255010411141569,0.0246394996611756,0
49,"undammed","WC",2021,250,1343.9685,2935.7457626164,32.9018383020998,0.916061168408139,0.0218372136143225,0,0,0,0,0,"5",0,7432.76774049647,0.261128435818368,0.0214926188971967,0
49,"undammed","WC",2021,250,1343.9685,2935.7457626164,32.9018383020998,0.916061168408139,0.0218372136143225,0,0,0,0,0,"6",2354.09373332098,1672.36209028655,0.216889891404591,0.00956010439543737,0
49,"undammed","WC",2021,250,1343.9685,2935.7457626164,32.9018383020998,0.916061168408139,0.0218372136143225,0,0,0,0,0,"7",1573.48207023424,3097.90527176203,0.225961053501693,0.0172846520138771,0
49,"undammed","WC",2021,250,1343.9685,2935.7457626164,32.9018383020998,0.916061168408139,0.0218372136143225,0,0,0,0,0,"8",640.57191343588,6634.08057409548,0.252366630164896,0.026837846782917,0
52,"dammed","WC",2021,250,1343.1758,3109.34065306187,35.0675593253144,0.936281019250718,0.0302764636645596,1,0,0,0,1.10140195793131,"5",0,7306.77797205308,0.264828294003894,0.0148058180428672,0
52,"dammed","WC",2021,250,1343.1758,3109.34065306187,35.0675593253144,0.936281019250718,0.0302764636645596,1,0,0,0,1.10140195793131,"6",2181.43954734358,396.865004655427,0.213591746077746,0.0115929723176595,0
52,"dammed","WC",2021,250,1343.1758,3109.34065306187,35.0675593253144,0.936281019250718,0.0302764636645596,1,0,0,0,1.10140195793131,"7",1630.03413601927,1803.35599401137,0.218970219395474,0.0178584462241711,0
52,"dammed","WC",2021,250,1343.1758,3109.34065306187,35.0675593253144,0.936281019250718,0.0302764636645596,1,0,0,0,1.10140195793131,"8",1041.1923550711,5474.57492304783,0.252278281418036,0.0195354496505538,0
52,"undammed","WC",2021,250,1343.9685,3219.06261482835,36.5272886423755,0.91825847656029,0.0240933892872011,0,0,0,0,0,"5",0,3213.35399316526,0.229802726707446,0.0199085166871195,0
52,"undammed","WC",2021,250,1343.9685,3219.06261482835,36.5272886423755,0.91825847656029,0.0240933892872011,0,0,0,0,0,"6",2410.60629154327,0,NA,NA,0
52,"undammed","WC",2021,250,1343.9685,3219.06261482835,36.5272886423755,0.91825847656029,0.0240933892872011,0,0,0,0,0,"7",1391.23483558169,385.050989517511,0.208182387419087,0.0155900342321136,0
52,"undammed","WC",2021,250,1343.9685,3219.06261482835,36.5272886423755,0.91825847656029,0.0240933892872011,0,0,0,0,0,"8",906.10418079063,4168.12681217568,0.224734877094151,0.0268609306384041,0
53,"dammed","WC",2021,250,1327.3645,2986.85030516982,32.7097791158677,0.920512214475654,0.0241297068913316,1,0,0,0,1.11321319833407,"5",0,4062.72206289254,0.241739799855271,0.0096250397808523,0
53,"dammed","WC",2021,250,1327.3645,2986.85030516982,32.7097791158677,0.920512214475654,0.0241297068913316,1,0,0,0,1.11321319833407,"6",2425.14822602646,0,NA,NA,0
53,"dammed","WC",2021,250,1327.3645,2986.85030516982,32.7097791158677,0.920512214475654,0.0241297068913316,1,0,0,0,1.11321319833407,"7",1717.29149276135,1767.32501139921,0.219920746104798,0.00757259211864952,0
53,"dammed","WC",2021,250,1327.3645,2986.85030516982,32.7097791158677,0.920512214475654,0.0241297068913316,1,0,0,0,1.11321319833407,"8",971.778511456648,8824.53005631391,0.230247959734049,0.0129595898964275,0
53,"undammed","WC",2021,250,1327.9104,3224.0946739614,34.7174402283236,0.909478635345298,0.0215253760966562,0,0,0,0,0,"5",0,4546.24347671808,0.257174856341516,0.019846155207028,0
53,"undammed","WC",2021,250,1327.9104,3224.0946739614,34.7174402283236,0.909478635345298,0.0215253760966562,0,0,0,0,0,"6",2399.57517158868,0,NA,NA,0
53,"undammed","WC",2021,250,1327.9104,3224.0946739614,34.7174402283236,0.909478635345298,0.0215253760966562,0,0,0,0,0,"7",1929.32983173997,400.559149080164,0.212198027480832,0.0173100532146247,0
53,"undammed","WC",2021,250,1327.9104,3224.0946739614,34.7174402283236,0.909478635345298,0.0215253760966562,0,0,0,0,0,"8",966.572543318365,5673.1601353664,0.235167084515767,0.0189763415081274,0
54,"dammed","WC",2021,440,1326.8647,5304.53283494711,35.403306666627,0.919214693738638,0.0242253899540478,2,1,0,0,2.22978774504531,"5",0,4717.8020050348,0.242377482154366,0.0287014948406907,0
54,"dammed","WC",2021,440,1326.8647,5304.53283494711,35.403306666627,0.919214693738638,0.0242253899540478,2,1,0,0,2.22978774504531,"6",3446.79783071256,996.395793121936,0.229641678743324,0.0120212778965448,0
54,"dammed","WC",2021,440,1326.8647,5304.53283494711,35.403306666627,0.919214693738638,0.0242253899540478,2,1,0,0,2.22978774504531,"7",3020.87325105316,2468.42524479885,0.247820911272931,0.0249886782755637,0
54,"dammed","WC",2021,440,1326.8647,5304.53283494711,35.403306666627,0.919214693738638,0.0242253899540478,2,1,0,0,2.22978774504531,"8",2227.84027186422,8212.00479389265,0.245811814506759,0.0299506289778821,0
