"clusterID_seq","window_type","watershed","year","window_length","catchment_km2","riparian_area_m2","riparian_area_m2_0","riparian_area_m2_10","riparian_area_m2_20","riparian_area_m2_30","TO","p_window","f_window","beav_count_all","beav_count_conf","anthro_count","isAnthro","Nhat","t","SWA","VA_0","VA_10","VA_20","VA_30","NDVI_0","NDVI_10","NDVI_20","NDVI_30","NDVI_sd_0","NDVI_sd_10","NDVI_sd_20","NDVI_sd_30","containsNull"
1,"dammed","UBV",2021,250,2213.4539,2178.36575700343,2195.8343582056,7420.511453084,12599.358164142,17751.622166179,32.0689847791141,0.922131719843467,0.0248182266203477,1,0,0,0,1.1120426991242,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1,"dammed","UBV",2021,250,2213.4539,2178.36575700343,2195.8343582056,7420.511453084,12599.358164142,17751.622166179,32.0689847791141,0.922131719843467,0.0248182266203477,1,0,0,0,1.1120426991242,"6",192.334758949046,1227.44985297708,3788.84074189429,5460.07196724088,5767.19917156743,0.276974497147065,0.289511093516979,0.278166738549605,0.27505177855783,0.031842968952372,0.0272771618319329,0.0243227276555772,0.0256581702754253,0
1,"dammed","UBV",2021,250,2213.4539,2178.36575700343,2195.8343582056,7420.511453084,12599.358164142,17751.622166179,32.0689847791141,0.922131719843467,0.0248182266203477,1,0,0,0,1.1120426991242,"7",68.6993502630907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"dammed","UBV",2021,250,2213.4539,2178.36575700343,2195.8343582056,7420.511453084,12599.358164142,17751.622166179,32.0689847791141,0.922131719843467,0.0248182266203477,1,0,0,0,1.1120426991242,"8",267.890024752477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"undammed","UBV",2021,250,2213.4539,3977.23939602077,3977.744931044,9186.540199695,14379.848298692,19567.397367414,35.8522193198582,0.922131719843467,0.0248182266203477,0,0,0,0,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1,"undammed","UBV",2021,250,2213.4539,3977.23939602077,3977.744931044,9186.540199695,14379.848298692,19567.397367414,35.8522193198582,0.922131719843467,0.0248182266203477,0,0,0,0,0,"6",0,3433.42141367594,5790.7216575473,5846.84748840332,5849.4702136769,0.256572315031136,0.245181758167744,0.244740131389105,0.244731190215789,0.0171911908711242,0.0129996026603943,0.0129151744073142,0.0129799278615168,0
1,"undammed","UBV",2021,250,2213.4539,3977.23939602077,3977.744931044,9186.540199695,14379.848298692,19567.397367414,35.8522193198582,0.922131719843467,0.0248182266203477,0,0,0,0,0,"7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,"undammed","UBV",2021,250,2213.4539,3977.23939602077,3977.744931044,9186.540199695,14379.848298692,19567.397367414,35.8522193198582,0.922131719843467,0.0248182266203477,0,0,0,0,0,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"dammed","UBV",2021,250,2213.4539,2621.1023350358,2634.5001380954,7917.5370672,13164.281712844,18386.418799114,31.1615548170916,0.922131719843467,0.0248182266203477,1,1,0,0,1.1120426991242,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2,"dammed","UBV",2021,250,2213.4539,2621.1023350358,2634.5001380954,7917.5370672,13164.281712844,18386.418799114,31.1615548170916,0.922131719843467,0.0248182266203477,1,1,0,0,1.1120426991242,"6",265.872281109118,1491.90726952646,4629.68072013107,6732.97916050331,7451.12556403665,0.290509019942986,0.277893415142214,0.264733808104817,0.259812494414219,0.0367749504593903,0.0293555076484134,0.0249644585239389,0.0259136178355092,0
2,"dammed","UBV",2021,250,2213.4539,2621.1023350358,2634.5001380954,7917.5370672,13164.281712844,18386.418799114,31.1615548170916,0.922131719843467,0.0248182266203477,1,1,0,0,1.1120426991242,"7",137.58411627143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"dammed","UBV",2021,250,2213.4539,2621.1023350358,2634.5001380954,7917.5370672,13164.281712844,18386.418799114,31.1615548170916,0.922131719843467,0.0248182266203477,1,1,0,0,1.1120426991242,"8",150.711798565762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,"undammed","UBV",2021,250,2213.4539,2954.8261397332,2960.3994526799,8287.863247959,13534.669205803,18726.399486072,30.1977545629567,0.922131719843467,0.0248182266203477,0,0,0,0,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2,"undammed","UBV",2021,250,2213.4539,2954.8261397332,2960.3994526799,8287.863247959,13534.669205803,18726.399486072,30.1977545629567,0.922131719843467,0.0248182266203477,0,0,0,0,0,"6",63.3133992538733,2239.580087011,6177.92421949798,7940.42504945643,8332.00635618322,0.271230501052089,0.254716310487876,0.244380015752616,0.242641171773951,0.0400759353940782,0.0317697694117109,0.0279259091297587,0.0272910501798955,0
2,"undammed","UBV",2021,250,2213.4539,2954.8261397332,2960.3994526799,8287.863247959,13534.669205803,18726.399486072,30.1977545629567,0.922131719843467,0.0248182266203477,0,0,0,0,0,"7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
