stream,Input_FID,Shape_Area_10,NDVI_veg23_10,Veg_area_veg23_10
lbv,8363,706.176535949,0.41012653655916276,450.11332433363964
lbv,3880,591.868857949,0.30838162335832753,410.94911681530516
lbv,14273,397.999223838,0.4070820457069513,195.5180731081495
lbv,11416,407.017801305,0.3714755254285263,246.76383813596237
lbv,88,700.679904042,0.4797155249067031,479.8600678088618
lbv,1501,363.75755054,0.5994524175574065,245.36318428189145
lbv,14,686.556162022,0.5465735950995059,350.09763443890733
lbv,997,406.823313953,0.5118676848483809,197.6950084013097
lbv,11057,387.76966385,0.3339581309763853,126.09900081858916
lbv,4181,386.486115857,0.2779127477324582,194.7706574683096
lbv,9583,424.769998797,0.3038353027661175,177.53105088776232
lbv,12016,519.015445687,0.4387809555865096,146.76427723005705
lbv,6168,1192.18754682,0.5367985563775034,992.6159592871572
lbv,328,457.302481344,0.5180018121744611,127.90996497659121
lbv,4999,384.928883102,0.5467657904613399,376.5206363154393
lbv,3495,393.237939826,0.3633290276040127,178.43381943048215
lbv,5902,770.001711196,0.4982690274282936,789.0310264736997
lbv,4052,473.018894811,0.5056273132167904,393.18317096186627
lbv,6874,1085.64619144,0.43804681178175836,889.0213226916743
lbv,12322,637.966700488,0.47263902087735343,363.2118713079715
lbv,6793,1174.3343315,0.33510260635526384,827.9145872228286
lbv,4895,341.167862161,0.47253959730541606,268.9927366668103
lbv,10414,376.732468114,0.49911356056781164,101.04758495256013
lbv,4094,436.807914304,0.4596637172978472,293.1778436997357
lbv,7220,505.540864042,0.6141709825076627,276.2030576518938
lbv,11111,462.080810891,0.4907044804765132,260.0232916140089
lbv,6386,1632.26360445,0.5928937369075162,1560.0338133868045
lbv,3089,370.671591888,0.4500129035715357,76.32349581250956
lbv,13021,737.995787633,0.3549422836350946,526.6689782535328
lbv,551,457.15037711,0.42938946493517705,446.4393787758023
lbv,9474,411.056079745,0.33853651611406904,151.23415009741692
lbv,958,353.581716918,0.5295125453056068,226.8645201439951
lbv,4244,439.47033169,0.3029681468279096,276.77652946920955
lbv,7011,726.351454944,0.5776572889358232,525.1208882948932
lbv,2476,437.151605026,0.3382095084983095,103.40683052212586
lbv,6211,395.382299144,0.3096819279165496,273.1945782530541
lbv,7506,505.853900133,0.45113374883713936,299.076668473786
lbv,7097,527.632899331,0.49865416863134926,313.14839193306716
lbv,11335,968.752550786,0.4335104095878784,762.4774644739487
lbv,811,396.757904771,0.5100546315759764,225.54259775199145
lbv,9799,325.906904526,0.36624392739364076,18.22395719640395
lbv,4800,380.186529546,0.4698826859671756,326.79060145359415
lbv,12146,468.526743477,0.35974104634508436,228.63339496687348
lbv,188,830.887899979,0.5710929953970221,607.7675114949544
lbv,4050,536.438674393,0.5315992345911545,342.1479448505476
lbv,2061,852.292450267,0.515699449660008,538.562534347235
lbv,5096,396.867349774,0.45178625716013776,384.5483979767444
lbv,8457,490.687057512,0.45944193778489895,313.0106899485869
lbv,1384,331.331768099,0.4803928166438864,246.41435376335593
lbv,734,430.802164737,0.5292965673134695,363.0938035553577
lbv,6142,633.914934998,0.4337712493474766,532.3614272173713
lbv,3527,398.54037736,0.5172454590660674,208.908605149213
lbv,5284,545.580806031,0.5752619563266467,465.4922205307905
lbv,2597,490.4125424,0.44023615887503226,291.99729243259804
lbv,9789,430.427269161,0.3844256877360574,216.08169570623664
lbv,5198,654.519739828,0.4753431684042931,511.08176885866646
lbv,4230,549.298581054,0.3865982347231735,479.60684730679384
lbv,8119,550.399374695,0.5651169039135974,414.3935510971966
lbv,4874,433.494066205,0.43612693431238353,428.622083087996
lbv,6322,464.162514957,0.46619550245631786,458.64212009205534
lbv,5767,790.904604473,0.30502857157942864,493.96264735203164
lbv,3148,419.225756138,0.2994097678697894,288.896287985409
lbv,11236,671.519496132,,0.0
lbv,5811,1201.88888436,0.3842713778680008,651.3828971713197
lbv,6084,476.565139296,0.46553423754926754,381.6963971306296
lbv,10047,548.490516557,0.41904536505614765,416.32949730368216
lbv,6663,1188.11373273,0.49758230356716926,1031.8812087115118
lbv,355,497.349930989,0.5301598451940195,339.69178206499885
lbv,4612,336.274241592,0.4985172639896798,166.38523059919768
lbv,13445,982.374338642,0.3419881207416698,777.783606076708
lbv,8272,450.929096823,0.34251239430235103,319.7331069946289
lbv,1083,295.5723901,0.29173671341187546,101.3308962055281
lbv,1261,359.972731668,0.42703212287458325,326.40158697390086
lbv,5475,460.743434613,0.2865026639868515,103.08906330781824
lbv,9081,576.742038224,0.4366473643369573,242.05583953857425
lbv,966,367.205816014,0.48131219226805894,158.8855213838465
lbv,12975,412.153545541,0.36640202850558146,256.4054868211933
lbv,6198,625.758468623,0.5106245780329989,503.45058312509576
lbv,2625,457.105587087,0.31408476193299456,115.91498831954658
lbv,4434,411.775550508,0.35857082854387146,269.22207477046
lbv,10179,523.493564618,0.43384448596577924,473.67852890912235
lbv,1787,426.86894087,0.49303770448323997,425.60180640127146
lbv,6093,456.729805578,0.414940577332336,341.62590697045425
lbv,7754,508.58619762,0.5069110202063772,307.6537870818494
lbv,3687,323.455361072,0.2607552480438481,71.88410689410041
lbv,3925,338.42811729,0.3758543754537,241.39662825640508
lbv,2443,423.868350218,0.5247883228760845,41.41659994686351
lbv,8453,431.418118176,0.5170817906455769,243.01872376086664
lbv,705,373.751139901,0.5158037065611887,238.07056974523206
lbv,102,593.023635619,0.471848773202025,273.8017332189223
lbv,7735,444.370810475,0.46978343403575434,157.59891922894647
lbv,2485,436.034909945,0.25475228050859966,117.47192053701363
lbv,8078,486.839166639,0.5107981732507566,272.8846676994773
lbv,12730,343.490832955,0.31977498671297205,94.41013841816023
lbv,914,325.680328768,0.5668762337263854,197.16187058991076
lbv,7967,461.228254385,0.38689647989274706,378.98882389442593
lbv,8534,469.731370961,0.5116506779364319,309.39152266558483
lbv,10522,579.560208157,0.29655114784836767,395.9035816566617
lbv,14173,575.396797782,0.328920134027844,230.47427347220625
lbv,12424,382.698782835,0.3760041119209651,30.245434330958947
lbv,4453,396.036829866,0.43625963194761785,336.14734266692517
lbv,9270,459.354900495,0.3223788806980328,265.23021291097007
lbv,2885,382.421766602,0.5440585721622814,11.46150333180147
lbv,10361,355.367502607,0.49037743582656335,233.33831422095207
lbv,3315,366.665167538,0.4312085194469647,189.36267113779107
lbv,9657,430.649933074,0.44185805970903896,206.43483536664178
lbv,13568,1002.2021015,0.5419862109010837,687.2822034948014
lbv,7622,421.230148351,0.4387198856377556,276.1809782738779
lbv,9869,378.713823706,0.4312118601223442,280.3986524095722
lbv,4316,546.440388349,0.388836894797797,347.85751115387563
lbv,9888,364.964622218,0.3776556180892078,128.35554570216757
lbv,5792,631.349904438,0.29578626115665047,492.125523406384
lbv,3467,358.78286063,0.330628674539427,62.51867989932789
lbv,1195,333.33773747,0.5230397227760795,335.2587372723748
lbv,2939,356.090033837,0.5095397056194774,89.0868927001953
lbv,10457,389.24125227,0.37802772759000103,290.1376005284926
lbv,6150,816.842940175,0.3288885284191904,706.9445281982422
lbv,7818,683.123027088,0.5429307838529754,477.7646864348767
lbv,4482,356.609476049,0.43079229709797334,346.31853102141736
lbv,8051,518.265413926,0.5530654637963621,371.9861220415901
lbv,7138,863.164564935,0.4456482924454447,699.09157891367
lbv,13715,835.440573817,0.5099702545454445,609.5332731658337
lbv,12549,439.195169111,0.4464550342923203,280.572481282552
lbv,4119,639.160982462,0.4216126628370903,643.1168329874674
lbv,1613,344.885924114,0.39175373033260924,230.7626048368566
lbv,7922,710.410210135,0.5397296172469803,589.9055392396216
lbv,13457,527.609775529,0.41064231238275206,262.74465466667624
lbv,5908,412.500813751,0.4099776171039695,376.55823403152766
lbv,4136,481.604103721,0.32265587476424024,329.11893989712576
lbv,10675,427.580759227,0.5060973859653272,246.15658344941983
lbv,10215,680.242050349,0.3300606706109478,414.57057626761645
lbv,7112,725.215510097,0.5858956566967007,551.9054677925858
lbv,6655,1201.14484976,0.4672042967266244,1075.068752303778
lbv,7714,566.671237495,0.5470088850481831,409.0896424237421
lbv,13521,530.133639566,0.4825946675216565,222.8214780321308
lbv,7458,806.34465078,0.5468132267613485,510.01159688912185
lbv,6164,869.368365639,0.544348467641802,679.8719061758005
lbv,5098,486.471693375,0.4694960911776333,442.3487891402898
lbv,8121,464.323453188,0.5427114758679742,247.12784405876613
lbv,12394,394.374939352,0.43083737566046526,19.033066603716684
lbv,8815,1197.85226241,0.31972944036079126,577.4748392740886
lbv,8315,811.920008361,0.38971130039962537,605.1389849793677
lbv,3077,415.392988689,0.41656783756925103,191.97782506007775
lbv,4724,357.904275918,0.40661971548175563,289.8172048531327
lbv,9656,432.511704428,0.40357173137772157,277.5025330487419
lbv,3385,386.602579777,0.31768365395097914,107.84166660682828
lbv,2510,447.274014847,0.39544454033706566,160.97474347282858
lbv,3735,322.612672761,0.41353407903929434,235.70149940041935
lbv,10933,406.514549516,0.3757726115346751,116.97949778238933
lbv,3328,384.478109709,0.4633920811604804,210.72031193153532
lbv,10046,606.039417486,0.4044925494870143,488.4509343165978
lbv,10321,749.403400652,0.4959742239726135,473.1891638363108
lbv,13899,482.007271976,0.43452394190528587,222.3408181882372
lbv,6548,896.534762285,0.5011460766709221,619.5921586578966
lbv,13946,615.186135743,0.37942043446930745,342.1370096842448
lbv,11250,454.461371457,0.23186564005234023,57.325121053059895
lbv,4270,556.624586729,0.36896059749392524,468.94063810460716
lbv,12824,403.23086406,0.4854267708568617,115.02587181540096
lbv,12932,402.916774251,0.4721447360786525,114.76325922947305
lbv,7231,728.592969158,0.5651634068315525,585.9615843230602
lbv,12741,491.236092702,0.3333305768453731,216.98920730890015
lbv,3680,351.353895296,0.3387246084186628,349.78406716141046
lbv,384,443.923981442,0.5448910561199064,317.2903185676126
lbv,12293,467.608966513,0.4822079895073146,163.47712061264937
lbv,4174,360.471495507,0.3158064791604249,228.88048780852677
lbv,11871,437.973364988,0.47778018826170815,308.87226436839387
lbv,8935,433.804585193,0.5129856682628735,181.1332384595684
lbv,11677,503.028327374,0.47262872325756966,317.16609909955196
lbv,6684,1148.85353474,0.3612787270431907,937.9568525426529
lbv,5469,616.7130659,0.22446698731419631,177.80378124760648
lbv,6013,538.88349012,0.31391181818800734,290.6551562739354
lbv,11724,496.018291916,0.2921879953462666,274.69281448663446
lbv,10511,656.365434565,0.4990103800804606,360.7398177502202
lbv,12405,399.210633868,0.5000600920461896,209.6269864250632
lbv,13977,464.285214369,0.40053172837942846,83.5132630591299
lbv,1316,382.509670638,0.35002794502956935,205.5330445532705
lbv,9596,577.424625505,0.3125572960250431,336.5854880837832
lbv,1311,467.581506648,0.43986005180373255,268.0525327196308
lbv,12071,474.658803853,0.4986748338039286,264.59530220779715
lbv,9414,530.966009286,0.39423625462998946,249.87997334798175
lbv,8159,594.888684359,0.5249320987648177,375.1292145672967
lbv,13269,473.286425631,0.2874118399840814,211.3220488903569
lbv,5900,561.861029266,0.4504599066018386,553.2599498673981
lbv,6172,1207.69782652,0.4500235960834776,1109.1763670678233
lbv,499,520.300541324,0.5547977605725037,354.2617620131549
lbv,13966,418.740200406,0.34506084932945674,66.81100571576286
lbv,8026,446.601105706,0.5794495577269262,236.44984717275582
lbv,4915,355.517627236,0.358114611499055,356.22275492350263
lbv,6739,648.179705281,0.603132433034779,485.07251093247356
lbv,2983,369.620417937,0.43325066824637115,309.71774980133654
lbv,10757,428.317490944,0.4550102599666794,232.37210178749234
lbv,1903,544.552558821,0.3733301111275242,87.51667025696997
lbv,12954,440.517027971,0.35729694761381553,212.57884668088425
lbv,8705,1181.69265766,0.5455952146548335,429.8790001364316
lbv,12958,481.654073835,0.4512038339627084,295.2641710468367
lbv,9790,459.034122413,0.39872502325239445,251.7485980463963
lbv,11093,383.9014353,0.5205768432001794,168.5683442658069
lbv,5103,376.09530719,0.4981882038397517,320.24311122520294
lbv,1031,421.545621331,0.4873051913417115,255.26446533203122
lbv,4161,383.703174683,0.3064502635727758,179.6677365770527
lbv,2130,502.927150762,0.49163718191449524,173.96555247587315
lbv,228,456.350340409,0.4577841153016622,317.30051410151464
lbv,2665,430.0048968,0.3635660069329398,60.1707675410252
lbv,5543,608.357912054,0.46313328149794014,488.3365550022499
lbv,13351,594.919673524,0.43544164227928905,377.7968655156154
lbv,59,517.366123768,0.440712298435594,337.34914897843896
lbv,2022,465.445433325,0.44371182627290523,217.98926256965188
lbv,3426,387.923568541,0.4237928395679511,209.96297053916783
lbv,10514,407.647960964,0.5167384065114534,135.44077959247664
lbv,5871,522.629264963,0.5767881588276341,237.07054649801813
